
时间（s）	 地心距（m）	 经度（rad）	 纬度（rad）	 速度（m/s）	 弹道倾角（rad）	 弹道偏角（rad）	  纵向距离（m）	 侧向距离（m）	 地面高度（m）
405.900000	6408795.265914	0.272231	0.016722	4997.268526	0.016357	1.576234	1736289.318000	106652.916000	30795.265914
406.000000	6408803.439813	0.272309	0.016721	4996.503675	0.016614	1.576236	1736786.802000	106646.538000	30803.439813
406.100000	6408811.740544	0.272387	0.016721	4995.739722	0.016870	1.576238	1737284.286000	106646.538000	30811.740544
406.200000	6408820.167803	0.272465	0.016721	4994.976682	0.017125	1.576239	1737781.770000	106646.538000	30820.167803
406.300000	6408828.721283	0.272543	0.016720	4994.214565	0.017380	1.576241	1738279.254000	106640.160000	30828.721283
406.400000	6408837.400673	0.272620	0.016720	4993.453385	0.017634	1.576242	1738770.360000	106640.160000	30837.400673
406.500000	6408846.205662	0.272698	0.016719	4992.693155	0.017888	1.576244	1739267.844000	106633.782000	30846.205662
406.600000	6408855.135933	0.272776	0.016719	4991.933886	0.018141	1.576245	1739765.328000	106633.782000	30855.135933
406.700000	6408864.191167	0.272854	0.016718	4991.175591	0.018393	1.576247	1740262.812000	106627.404000	30864.191167
406.800000	6408873.371045	0.272932	0.016718	4990.418282	0.018645	1.576249	1740760.296000	106627.404000	30873.371045
406.900000	6408882.675243	0.273010	0.016718	4989.661972	0.018897	1.576250	1741257.780000	106627.404000	30882.675243
407.000000	6408892.103434	0.273088	0.016717	4988.906671	0.019147	1.576252	1741755.264000	106621.026000	30892.103434
407.100000	6408901.655290	0.273166	0.016717	4988.152393	0.019398	1.576253	1742252.748000	106621.026000	30901.655290
407.200000	6408911.330479	0.273243	0.016716	4987.399148	0.019647	1.576255	1742743.854000	106614.648000	30911.330479
407.300000	6408921.128668	0.273321	0.016716	4986.646948	0.019896	1.576256	1743241.338000	106614.648000	30921.128668
407.400000	6408931.049520	0.273399	0.016715	4985.895806	0.020145	1.576258	1743738.822000	106608.270000	30931.049520
407.500000	6408941.092697	0.273477	0.016715	4985.145732	0.020392	1.576259	1744236.306000	106608.270000	30941.092697
407.600000	6408951.257858	0.273555	0.016715	4984.396737	0.020639	1.576261	1744733.790000	106608.270000	30951.257858
407.700000	6408961.544658	0.273632	0.016714	4983.648834	0.020886	1.576263	1745224.896000	106601.892000	30961.544658
407.800000	6408971.952752	0.273710	0.016714	4982.902033	0.021132	1.576264	1745722.380000	106601.892000	30971.952752
407.900000	6408982.481791	0.273788	0.016713	4982.156345	0.021377	1.576266	1746219.864000	106595.514000	30982.481791
408.000000	6408993.131425	0.273866	0.016713	4981.411781	0.021622	1.576267	1746717.348000	106595.514000	30993.131425
408.100000	6409003.901301	0.273943	0.016712	4980.668353	0.021866	1.576269	1747208.454000	106589.136000	31003.901301
408.200000	6409014.791063	0.274021	0.016712	4979.926070	0.022109	1.576270	1747705.938000	106589.136000	31014.791063
408.300000	6409025.800353	0.274099	0.016712	4979.184943	0.022352	1.576272	1748203.422000	106589.136000	31025.800353
408.400000	6409036.928813	0.274176	0.016711	4978.444983	0.022594	1.576273	1748694.528000	106582.758000	31036.928813
408.500000	6409048.176079	0.274254	0.016711	4977.706201	0.022835	1.576275	1749192.012000	106582.758000	31048.176079
408.600000	6409059.541788	0.274332	0.016710	4976.968607	0.023076	1.576277	1749689.496000	106576.380000	31059.541788
408.700000	6409071.025573	0.274409	0.016710	4976.232210	0.023316	1.576278	1750180.602000	106576.380000	31071.025573
408.800000	6409082.627066	0.274487	0.016710	4975.497021	0.023555	1.576280	1750678.086000	106576.380000	31082.627066
408.900000	6409094.345896	0.274565	0.016709	4974.763050	0.023794	1.576281	1751175.570000	106570.002000	31094.345896
409.000000	6409106.181691	0.274642	0.016709	4974.030307	0.024032	1.576283	1751666.676000	106570.002000	31106.181691
409.100000	6409118.134076	0.274720	0.016708	4973.298802	0.024269	1.576284	1752164.160000	106563.624000	31118.134076
409.200000	6409130.202674	0.274797	0.016708	4972.568544	0.024506	1.576286	1752655.266000	106563.624000	31130.202674
409.300000	6409142.387107	0.274875	0.016707	4971.839543	0.024742	1.576287	1753152.750000	106557.246000	31142.387107
409.400000	6409154.686993	0.274953	0.016707	4971.111808	0.024977	1.576289	1753650.234000	106557.246000	31154.686993
409.500000	6409167.101952	0.275030	0.016707	4970.385349	0.025211	1.576290	1754141.340000	106557.246000	31167.101952
409.600000	6409179.631597	0.275108	0.016706	4969.660175	0.025445	1.576292	1754638.824000	106550.868000	31179.631597
409.700000	6409192.275542	0.275185	0.016706	4968.936295	0.025678	1.576294	1755129.930000	106550.868000	31192.275542
409.800000	6409205.033400	0.275263	0.016705	4968.213718	0.025910	1.576295	1755627.414000	106544.490000	31205.033400
409.900000	6409217.904781	0.275340	0.016705	4967.492454	0.026142	1.576297	1756118.520000	106544.490000	31217.904781
410.000000	6409230.889292	0.275418	0.016704	4966.772510	0.026373	1.576298	1756616.004000	106538.112000	31230.889292
410.100000	6409243.986540	0.275495	0.016704	4966.053895	0.026603	1.576300	1757107.110000	106538.112000	31243.986540
410.200000	6409257.196130	0.275573	0.016704	4965.336619	0.026832	1.576301	1757604.594000	106538.112000	31257.196130
410.300000	6409270.517665	0.275650	0.016703	4964.620690	0.027061	1.576303	1758095.700000	106531.734000	31270.517665
410.400000	6409283.950745	0.275727	0.016703	4963.906115	0.027289	1.576304	1758586.806000	106531.734000	31283.950745
410.500000	6409297.494972	0.275805	0.016702	4963.192904	0.027516	1.576306	1759084.290000	106525.356000	31297.494972
410.600000	6409311.149942	0.275882	0.016702	4962.481065	0.027742	1.576308	1759575.396000	106525.356000	31311.149942
410.700000	6409324.915252	0.275960	0.016701	4961.770605	0.027968	1.576309	1760072.880000	106518.978000	31324.915252
410.800000	6409338.790497	0.276037	0.016701	4961.061532	0.028193	1.576311	1760563.986000	106518.978000	31338.790497
410.900000	6409352.775270	0.276114	0.016701	4960.353855	0.028417	1.576312	1761055.092000	106518.978000	31352.775270
411.000000	6409366.869163	0.276192	0.016700	4959.647581	0.028640	1.576314	1761552.576000	106512.600000	31366.869163
411.100000	6409381.071766	0.276269	0.016700	4958.942717	0.028863	1.576315	1762043.682000	106512.600000	31381.071766
411.200000	6409395.382668	0.276347	0.016699	4958.239272	0.029085	1.576317	1762541.166000	106506.222000	31395.382668
411.300000	6409409.801457	0.276424	0.016699	4957.537252	0.029306	1.576318	1763032.272000	106506.222000	31409.801457
411.400000	6409424.327718	0.276501	0.016698	4956.836665	0.029526	1.576320	1763523.378000	106499.844000	31424.327718
411.500000	6409438.961036	0.276579	0.016698	4956.137519	0.029745	1.576321	1764020.862000	106499.844000	31438.961036
411.600000	6409453.700994	0.276656	0.016698	4955.439819	0.029964	1.576323	1764511.968000	106499.844000	31453.700994
411.700000	6409468.547174	0.276733	0.016697	4954.743574	0.030182	1.576325	1765003.074000	106493.466000	31468.547174
411.800000	6409483.499156	0.276810	0.016697	4954.048789	0.030399	1.576326	1765494.180000	106493.466000	31483.499156
411.900000	6409498.556520	0.276888	0.016696	4953.355473	0.030615	1.576328	1765991.664000	106487.088000	31498.556520
412.000000	6409513.718844	0.276965	0.016696	4952.663630	0.030830	1.576329	1766482.770000	106487.088000	31513.718844
412.100000	6409528.985705	0.277042	0.016695	4951.973269	0.031045	1.576331	1766973.876000	106480.710000	31528.985705
412.200000	6409544.356677	0.277119	0.016695	4951.284395	0.031259	1.576332	1767464.982000	106480.710000	31544.356677
412.300000	6409559.831337	0.277197	0.016695	4950.597015	0.031472	1.576334	1767962.466000	106480.710000	31559.831337
412.400000	6409575.409256	0.277274	0.016694	4949.911135	0.031684	1.576335	1768453.572000	106474.332000	31575.409256
412.500000	6409591.090007	0.277351	0.016694	4949.226760	0.031896	1.576337	1768944.678000	106474.332000	31591.090007
412.600000	6409606.873162	0.277428	0.016693	4948.543898	0.032106	1.576338	1769435.784000	106467.954000	31606.873162
412.700000	6409622.758289	0.277505	0.016693	4947.862554	0.032316	1.576340	1769926.890000	106467.954000	31622.758289
412.800000	6409638.744959	0.277583	0.016692	4947.182734	0.032525	1.576342	1770424.374000	106461.576000	31638.744959
412.900000	6409654.832738	0.277660	0.016692	4946.504443	0.032733	1.576343	1770915.480000	106461.576000	31654.832738
413.000000	6409671.021195	0.277737	0.016692	4945.827687	0.032940	1.576345	1771406.586000	106461.576000	31671.021195
413.100000	6409687.309894	0.277814	0.016691	4945.152472	0.033147	1.576346	1771897.692000	106455.198000	31687.309894
413.200000	6409703.698401	0.277891	0.016691	4944.478803	0.033352	1.576348	1772388.798000	106455.198000	31703.698401
413.300000	6409720.186280	0.277968	0.016690	4943.806685	0.033557	1.576349	1772879.904000	106448.820000	31720.186280
413.400000	6409736.773094	0.278045	0.016690	4943.136123	0.033761	1.576351	1773371.010000	106448.820000	31736.773094
413.500000	6409753.458406	0.278122	0.016689	4942.467123	0.033964	1.576352	1773862.116000	106442.442000	31753.458406
413.600000	6409770.241777	0.278199	0.016689	4941.799689	0.034166	1.576354	1774353.222000	106442.442000	31770.241777
413.700000	6409787.122768	0.278277	0.016689	4941.133827	0.034368	1.576355	1774850.706000	106442.442000	31787.122768
413.800000	6409804.100938	0.278354	0.016688	4940.469540	0.034568	1.576357	1775341.812000	106436.064000	31804.100938
413.900000	6409821.175847	0.278431	0.016688	4939.806835	0.034768	1.576359	1775832.918000	106436.064000	31821.175847
414.000000	6409838.347053	0.278508	0.016687	4939.145715	0.034967	1.576360	1776324.024000	106429.686000	31838.347053
414.100000	6409855.614113	0.278585	0.016687	4938.486184	0.035165	1.576362	1776815.130000	106429.686000	31855.614113
414.200000	6409872.976586	0.278662	0.016686	4937.828248	0.035362	1.576363	1777306.236000	106423.308000	31872.976586
414.300000	6409890.434026	0.278739	0.016686	4937.171910	0.035558	1.576365	1777797.342000	106423.308000	31890.434026
414.400000	6409907.985990	0.278816	0.016686	4936.517175	0.035754	1.576366	1778288.448000	106423.308000	31907.985990
414.500000	6409925.632033	0.278893	0.016685	4935.864046	0.035948	1.576368	1778779.554000	106416.930000	31925.632033
414.600000	6409943.371709	0.278970	0.016685	4935.212528	0.036142	1.576369	1779270.660000	106416.930000	31943.371709
414.700000	6409961.204572	0.279047	0.016684	4934.562624	0.036335	1.576371	1779761.766000	106410.552000	31961.204572
414.800000	6409979.130175	0.279123	0.016684	4933.914339	0.036527	1.576372	1780246.494000	106410.552000	31979.130175
414.900000	6409997.148071	0.279200	0.016683	4933.267675	0.036718	1.576374	1780737.600000	106404.174000	31997.148071
415.000000	6410015.257813	0.279277	0.016683	4932.622638	0.036908	1.576376	1781228.706000	106404.174000	32015.257813
415.100000	6410033.458951	0.279354	0.016683	4931.979228	0.037097	1.576377	1781719.812000	106404.174000	32033.458951
415.200000	6410051.751038	0.279431	0.016682	4931.337452	0.037286	1.576379	1782210.918000	106397.796000	32051.751038
415.300000	6410070.133625	0.279508	0.016682	4930.697311	0.037473	1.576380	1782702.024000	106397.796000	32070.133625
415.400000	6410088.606261	0.279585	0.016681	4930.058809	0.037660	1.576382	1783193.130000	106391.418000	32088.606261
415.500000	6410107.168496	0.279662	0.016681	4929.421948	0.037846	1.576383	1783684.236000	106391.418000	32107.168496
415.600000	6410125.819882	0.279739	0.016680	4928.786733	0.038031	1.576385	1784175.342000	106385.040000	32125.819882
415.700000	6410144.559966	0.279815	0.016680	4928.153165	0.038215	1.576386	1784660.070000	106385.040000	32144.559966
415.800000	6410163.388298	0.279892	0.016680	4927.521249	0.038398	1.576388	1785151.176000	106385.040000	32163.388298
415.900000	6410182.304427	0.279969	0.016679	4926.890985	0.038580	1.576389	1785642.282000	106378.662000	32182.304427
416.000000	6410201.307901	0.280046	0.016679	4926.262378	0.038762	1.576391	1786133.388000	106378.662000	32201.307901
416.100000	6410220.398268	0.280123	0.016678	4925.635429	0.038943	1.576392	1786624.494000	106372.284000	32220.398268
416.200000	6410239.575077	0.280200	0.016678	4925.010141	0.039122	1.576394	1787115.600000	106372.284000	32239.575077
416.300000	6410258.837874	0.280276	0.016677	4924.386517	0.039301	1.576396	1787600.328000	106365.906000	32258.837874
416.400000	6410278.186208	0.280353	0.016677	4923.764558	0.039479	1.576397	1788091.434000	106365.906000	32278.186208
416.500000	6410297.619626	0.280430	0.016677	4923.144268	0.039656	1.576399	1788582.540000	106365.906000	32297.619626
416.600000	6410317.137674	0.280507	0.016676	4922.525647	0.039832	1.576400	1789073.646000	106359.528000	32317.137674
416.700000	6410336.739901	0.280583	0.016676	4921.908698	0.040007	1.576402	1789558.374000	106359.528000	32336.739901
416.800000	6410356.425853	0.280660	0.016675	4921.293423	0.040182	1.576403	1790049.480000	106353.150000	32356.425853
416.900000	6410376.195077	0.280737	0.016675	4920.679824	0.040355	1.576405	1790540.586000	106353.150000	32376.195077
417.000000	6410396.047120	0.280813	0.016674	4920.067902	0.040528	1.576406	1791025.314000	106346.772000	32396.047120
417.100000	6410415.981528	0.280890	0.016674	4919.457659	0.040699	1.576408	1791516.420000	106346.772000	32415.981528
417.200000	6410435.997849	0.280967	0.016674	4918.849098	0.040870	1.576409	1792007.526000	106346.772000	32435.997849
417.300000	6410456.095628	0.281044	0.016673	4918.242218	0.041040	1.576411	1792498.632000	106340.394000	32456.095628
417.400000	6410476.274412	0.281120	0.016673	4917.637022	0.041209	1.576412	1792983.360000	106340.394000	32476.274412
417.500000	6410496.533749	0.281197	0.016672	4917.033511	0.041377	1.576414	1793474.466000	106334.016000	32496.533749
417.600000	6410516.873185	0.281274	0.016672	4916.431687	0.041544	1.576415	1793965.572000	106334.016000	32516.873185
417.700000	6410537.292267	0.281350	0.016671	4915.831549	0.041711	1.576417	1794450.300000	106327.638000	32537.292267
417.800000	6410557.790541	0.281427	0.016671	4915.233100	0.041876	1.576419	1794941.406000	106327.638000	32557.790541
417.900000	6410578.367556	0.281503	0.016671	4914.636341	0.042041	1.576420	1795426.134000	106327.638000	32578.367556
418.000000	6410599.022857	0.281580	0.016670	4914.041272	0.042204	1.576422	1795917.240000	106321.260000	32599.022857
418.100000	6410619.755992	0.281657	0.016670	4913.447895	0.042367	1.576423	1796408.346000	106321.260000	32619.755992
418.200000	6410640.566508	0.281733	0.016669	4912.856209	0.042529	1.576425	1796893.074000	106314.882000	32640.566508
418.300000	6410661.453954	0.281810	0.016669	4912.266216	0.042690	1.576426	1797384.180000	106314.882000	32661.453954
418.400000	6410682.417877	0.281886	0.016668	4911.677917	0.042850	1.576428	1797868.908000	106308.504000	32682.417877
418.500000	6410703.457824	0.281963	0.016668	4911.091311	0.043009	1.576429	1798360.014000	106308.504000	32703.457824
418.600000	6410724.573344	0.282039	0.016668	4910.506400	0.043167	1.576431	1798844.742000	106308.504000	32724.573344
418.700000	6410745.763986	0.282116	0.016667	4909.923184	0.043324	1.576432	1799335.848000	106302.126000	32745.763986
418.800000	6410767.029299	0.282192	0.016667	4909.341662	0.043481	1.576434	1799820.576000	106302.126000	32767.029299
418.900000	6410788.368830	0.282269	0.016666	4908.761836	0.043636	1.576435	1800311.682000	106295.748000	32788.368830
419.000000	6410809.782130	0.282346	0.016666	4908.183705	0.043791	1.576437	1800802.788000	106295.748000	32809.782130
419.100000	6410831.268748	0.282422	0.016665	4907.607270	0.043945	1.576439	1801287.516000	106289.370000	32831.268748
419.200000	6410852.828234	0.282499	0.016665	4907.032531	0.044098	1.576440	1801778.622000	106289.370000	32852.828234
419.300000	6410874.460138	0.282575	0.016665	4906.459487	0.044250	1.576442	1802263.350000	106289.370000	32874.460138
419.400000	6410896.164011	0.282651	0.016664	4905.888138	0.044401	1.576443	1802748.078000	106282.992000	32896.164011
419.500000	6410917.939404	0.282728	0.016664	4905.318485	0.044551	1.576445	1803239.184000	106282.992000	32917.939404
419.600000	6410939.785869	0.282804	0.016663	4904.750526	0.044700	1.576446	1803723.912000	106276.614000	32939.785869
419.700000	6410961.702956	0.282881	0.016663	4904.184262	0.044849	1.576448	1804215.018000	106276.614000	32961.702956
419.800000	6410983.690219	0.282957	0.016662	4903.619693	0.044996	1.576449	1804699.746000	106270.236000	32983.690219
419.900000	6411005.747210	0.283034	0.016662	4903.056817	0.045143	1.576451	1805190.852000	106270.236000	33005.747210
420.000000	6411027.873481	0.283110	0.016661	4902.495634	0.045289	1.576452	1805675.580000	106263.858000	33027.873481
420.100000	6411050.068588	0.283186	0.016661	4901.936144	0.045433	1.576454	1806160.308000	106263.858000	33050.068588
420.200000	6411072.332083	0.283263	0.016661	4901.378346	0.045577	1.576455	1806651.414000	106263.858000	33072.332083
420.300000	6411094.663521	0.283339	0.016660	4900.822239	0.045720	1.576457	1807136.142000	106257.480000	33094.663521
420.400000	6411117.062458	0.283416	0.016660	4900.267823	0.045863	1.576458	1807627.248000	106257.480000	33117.062458
420.500000	6411139.528448	0.283492	0.016659	4899.715096	0.046004	1.576460	1808111.976000	106251.102000	33139.528448
420.600000	6411162.061049	0.283568	0.016659	4899.164058	0.046144	1.576461	1808596.704000	106251.102000	33162.061049
420.700000	6411184.659816	0.283645	0.016658	4898.614708	0.046284	1.576463	1809087.810000	106244.724000	33184.659816
420.800000	6411207.324307	0.283721	0.016658	4898.067045	0.046422	1.576465	1809572.538000	106244.724000	33207.324307
420.900000	6411230.054080	0.283797	0.016658	4897.521066	0.046560	1.576466	1810057.266000	106244.724000	33230.054080
421.000000	6411252.848693	0.283874	0.016657	4896.976773	0.046697	1.576468	1810548.372000	106238.346000	33252.848693
421.100000	6411275.707706	0.283950	0.016657	4896.434162	0.046833	1.576469	1811033.100000	106238.346000	33275.707706
421.200000	6411298.630677	0.284026	0.016656	4895.893234	0.046968	1.576471	1811517.828000	106231.968000	33298.630677
421.300000	6411321.617168	0.284103	0.016656	4895.353986	0.047102	1.576472	1812008.934000	106231.968000	33321.617168
421.400000	6411344.666738	0.284179	0.016655	4894.816417	0.047235	1.576474	1812493.662000	106225.590000	33344.666738
421.500000	6411367.778951	0.284255	0.016655	4894.280526	0.047368	1.576475	1812978.390000	106225.590000	33367.778951
421.600000	6411390.953367	0.284331	0.016655	4893.746311	0.047499	1.576477	1813463.118000	106225.590000	33390.953367
421.700000	6411414.189550	0.284408	0.016654	4893.213771	0.047630	1.576478	1813954.224000	106219.212000	33414.189550
421.800000	6411437.487064	0.284484	0.016654	4892.682903	0.047760	1.576480	1814438.952000	106219.212000	33437.487064
421.900000	6411460.845473	0.284560	0.016653	4892.153707	0.047889	1.576481	1814923.680000	106212.834000	33460.845473
422.000000	6411484.264341	0.284636	0.016653	4891.626181	0.048017	1.576483	1815408.408000	106212.834000	33484.264341
422.100000	6411507.743236	0.284713	0.016652	4891.100323	0.048144	1.576484	1815899.514000	106206.456000	33507.743236
422.200000	6411531.281722	0.284789	0.016652	4890.576130	0.048270	1.576486	1816384.242000	106206.456000	33531.281722
422.300000	6411554.879368	0.284865	0.016652	4890.053602	0.048395	1.576487	1816868.970000	106206.456000	33554.879368
422.400000	6411578.535742	0.284941	0.016651	4889.532736	0.048520	1.576489	1817353.698000	106200.078000	33578.535742
422.500000	6411602.250412	0.285017	0.016651	4889.013530	0.048644	1.576490	1817838.426000	106200.078000	33602.250412
422.600000	6411626.022949	0.285093	0.016650	4888.495983	0.048766	1.576492	1818323.154000	106193.700000	33626.022949
422.700000	6411649.852921	0.285170	0.016650	4887.980091	0.048888	1.576494	1818814.260000	106193.700000	33649.852921
422.800000	6411673.739902	0.285246	0.016649	4887.465854	0.049009	1.576495	1819298.988000	106187.322000	33673.739902
422.900000	6411697.683462	0.285322	0.016649	4886.953268	0.049130	1.576497	1819783.716000	106187.322000	33697.683462
423.000000	6411721.683175	0.285398	0.016648	4886.442332	0.049249	1.576498	1820268.444000	106180.944000	33721.683175
423.100000	6411745.738614	0.285474	0.016648	4885.933043	0.049367	1.576500	1820753.172000	106180.944000	33745.738614
423.200000	6411769.849353	0.285550	0.016648	4885.425399	0.049485	1.576501	1821237.900000	106180.944000	33769.849353
423.300000	6411794.014969	0.285626	0.016647	4884.919398	0.049602	1.576503	1821722.628000	106174.566000	33794.014969
423.400000	6411818.235038	0.285703	0.016647	4884.415037	0.049718	1.576504	1822213.734000	106174.566000	33818.235038
423.500000	6411842.509136	0.285779	0.016646	4883.912314	0.049833	1.576506	1822698.462000	106168.188000	33842.509136
423.600000	6411866.836842	0.285855	0.016646	4883.411226	0.049947	1.576507	1823183.190000	106168.188000	33866.836842
423.700000	6411891.217735	0.285931	0.016645	4882.911770	0.050060	1.576509	1823667.918000	106161.810000	33891.217735
423.800000	6411915.651393	0.286007	0.016645	4882.413945	0.050172	1.576510	1824152.646000	106161.810000	33915.651393
423.900000	6411940.137400	0.286083	0.016645	4881.917748	0.050284	1.576512	1824637.374000	106161.810000	33940.137400
424.000000	6411964.675334	0.286159	0.016644	4881.423175	0.050395	1.576513	1825122.102000	106155.432000	33964.675334
424.100000	6411989.264781	0.286235	0.016644	4880.930224	0.050505	1.576515	1825606.830000	106155.432000	33989.264781
424.200000	6412013.905322	0.286311	0.016643	4880.438893	0.050614	1.576516	1826091.558000	106149.054000	34013.905322
424.300000	6412038.596543	0.286387	0.016643	4879.949178	0.050722	1.576518	1826576.286000	106149.054000	34038.596543
424.400000	6412063.338029	0.286463	0.016642	4879.461078	0.050829	1.576519	1827061.014000	106142.676000	34063.338029
424.500000	6412088.129366	0.286539	0.016642	4878.974588	0.050936	1.576521	1827545.742000	106142.676000	34088.129366
424.600000	6412112.970141	0.286615	0.016642	4878.489706	0.051042	1.576523	1828030.470000	106142.676000	34112.970141
424.700000	6412137.859944	0.286691	0.016641	4878.006429	0.051146	1.576524	1828515.198000	106136.298000	34137.859944
424.800000	6412162.798362	0.286767	0.016641	4877.524755	0.051251	1.576526	1828999.926000	106136.298000	34162.798362
424.900000	6412187.784988	0.286843	0.016640	4877.044679	0.051354	1.576527	1829484.654000	106129.920000	34187.784988
425.000000	6412212.819411	0.286919	0.016640	4876.566200	0.051456	1.576529	1829969.382000	106129.920000	34212.819411
425.100000	6412237.901225	0.286995	0.016639	4876.089313	0.051558	1.576530	1830454.110000	106123.542000	34237.901225
425.200000	6412263.030022	0.287071	0.016639	4875.614017	0.051658	1.576532	1830938.838000	106123.542000	34263.030022
425.300000	6412288.205397	0.287147	0.016639	4875.140307	0.051758	1.576533	1831423.566000	106123.542000	34288.205397
425.400000	6412313.426945	0.287223	0.016638	4874.668181	0.051857	1.576535	1831908.294000	106117.164000	34313.426945
425.500000	6412338.694263	0.287299	0.016638	4874.197635	0.051955	1.576536	1832393.022000	106117.164000	34338.694263
425.600000	6412364.006949	0.287375	0.016637	4873.728667	0.052053	1.576538	1832877.750000	106110.786000	34364.006949
425.700000	6412389.364600	0.287451	0.016637	4873.261272	0.052149	1.576539	1833362.478000	106110.786000	34389.364600
425.800000	6412414.766816	0.287526	0.016636	4872.795448	0.052245	1.576541	1833840.828000	106104.408000	34414.766816
425.900000	6412440.213198	0.287602	0.016636	4872.331191	0.052340	1.576542	1834325.556000	106104.408000	34440.213198
426.000000	6412465.703347	0.287678	0.016635	4871.868498	0.052434	1.576544	1834810.284000	106098.030000	34465.703347
426.100000	6412491.236867	0.287754	0.016635	4871.407365	0.052527	1.576545	1835295.012000	106098.030000	34491.236867
426.200000	6412516.813361	0.287830	0.016635	4870.947789	0.052620	1.576547	1835779.740000	106098.030000	34516.813361
426.300000	6412542.432434	0.287906	0.016634	4870.489767	0.052712	1.576548	1836264.468000	106091.652000	34542.432434
426.400000	6412568.093692	0.287982	0.016634	4870.033296	0.052803	1.576550	1836749.196000	106091.652000	34568.093692
426.500000	6412593.796742	0.288058	0.016633	4869.578370	0.052893	1.576551	1837233.924000	106085.274000	34593.796742
426.600000	6412619.541193	0.288133	0.016633	4869.124988	0.052982	1.576553	1837712.274000	106085.274000	34619.541193
426.700000	6412645.326653	0.288209	0.016632	4868.673146	0.053070	1.576554	1838197.002000	106078.896000	34645.326653
426.800000	6412671.152733	0.288285	0.016632	4868.222839	0.053158	1.576556	1838681.730000	106078.896000	34671.152733
426.900000	6412697.019044	0.288361	0.016632	4867.774065	0.053245	1.576557	1839166.458000	106078.896000	34697.019044
427.000000	6412722.925199	0.288437	0.016631	4867.326819	0.053331	1.576559	1839651.186000	106072.518000	34722.925199
427.100000	6412748.870812	0.288512	0.016631	4866.881098	0.053416	1.576561	1840129.536000	106072.518000	34748.870812
427.200000	6412774.855498	0.288588	0.016630	4866.436899	0.053501	1.576562	1840614.264000	106066.140000	34774.855498
427.300000	6412800.878872	0.288664	0.016630	4865.994218	0.053584	1.576564	1841098.992000	106066.140000	34800.878872
427.400000	6412826.940553	0.288740	0.016629	4865.553050	0.053667	1.576565	1841583.720000	106059.762000	34826.940553
427.500000	6412853.040157	0.288816	0.016629	4865.113393	0.053749	1.576567	1842068.448000	106059.762000	34853.040157
427.600000	6412879.177305	0.288891	0.016628	4864.675242	0.053831	1.576568	1842546.798000	106053.384000	34879.177305
427.700000	6412905.351616	0.288967	0.016628	4864.238594	0.053911	1.576570	1843031.526000	106053.384000	34905.351616
427.800000	6412931.562714	0.289043	0.016628	4863.803445	0.053991	1.576571	1843516.254000	106053.384000	34931.562714
427.900000	6412957.810219	0.289119	0.016627	4863.369790	0.054070	1.576573	1844000.982000	106047.006000	34957.810219
428.000000	6412984.093758	0.289194	0.016627	4862.937627	0.054148	1.576574	1844479.332000	106047.006000	34984.093758
428.100000	6413010.412954	0.289270	0.016626	4862.506952	0.054226	1.576576	1844964.060000	106040.628000	35010.412954
428.200000	6413036.767434	0.289346	0.016626	4862.077759	0.054303	1.576577	1845448.788000	106040.628000	35036.767434
428.300000	6413063.156826	0.289422	0.016625	4861.650046	0.054379	1.576579	1845933.516000	106034.250000	35063.156826
428.400000	6413089.580758	0.289497	0.016625	4861.223809	0.054454	1.576580	1846411.866000	106034.250000	35089.580758
428.500000	6413116.038861	0.289573	0.016625	4860.799044	0.054528	1.576582	1846896.594000	106034.250000	35116.038861
428.600000	6413142.530764	0.289649	0.016624	4860.375746	0.054602	1.576583	1847381.322000	106027.872000	35142.530764
428.700000	6413169.056100	0.289724	0.016624	4859.953911	0.054675	1.576585	1847859.672000	106027.872000	35169.056100
428.800000	6413195.614504	0.289800	0.016623	4859.533537	0.054747	1.576586	1848344.400000	106021.494000	35195.614504
428.900000	6413222.205608	0.289876	0.016623	4859.114618	0.054818	1.576588	1848829.128000	106021.494000	35222.205608
429.000000	6413248.829050	0.289951	0.016622	4858.697151	0.054889	1.576589	1849307.478000	106015.116000	35248.829050
429.100000	6413275.484465	0.290027	0.016622	4858.281132	0.054959	1.576591	1849792.206000	106015.116000	35275.484465
429.200000	6413302.171492	0.290103	0.016621	4857.866556	0.055028	1.576592	1850276.934000	106008.738000	35302.171492
429.300000	6413328.889771	0.290178	0.016621	4857.453420	0.055096	1.576594	1850755.284000	106008.738000	35328.889771
429.400000	6413355.638942	0.290254	0.016621	4857.041720	0.055164	1.576595	1851240.012000	106008.738000	35355.638942
429.500000	6413382.418646	0.290330	0.016620	4856.631450	0.055231	1.576597	1851724.740000	106002.360000	35382.418646
429.600000	6413409.228527	0.290405	0.016620	4856.222608	0.055297	1.576598	1852203.090000	106002.360000	35409.228527
429.700000	6413436.068228	0.290481	0.016619	4855.815190	0.055362	1.576600	1852687.818000	105995.982000	35436.068228
429.800000	6413462.937396	0.290556	0.016619	4855.409190	0.055427	1.576601	1853166.168000	105995.982000	35462.937396
429.900000	6413489.835675	0.290632	0.016618	4855.004605	0.055491	1.576603	1853650.896000	105989.604000	35489.835675
430.000000	6413516.762715	0.290708	0.016618	4854.601431	0.055554	1.576604	1854135.624000	105989.604000	35516.762715
430.100000	6413543.718164	0.290783	0.016618	4854.199664	0.055617	1.576606	1854613.974000	105989.604000	35543.718164
